timestamp	name	family	hypothesis	verdict	matched_control_name	matched_control_val_bpb	matched_control_bytes_total	dataset	seed	block_layout	ssm_core	train_batch_tokens	iterations	max_wallclock_seconds	final_val_bpb	final_val_loss	eval_time_ms	bytes_model_int8_zlib	bytes_total	bytes_code	train_time_ms	step_avg_ms	duration_s	peak_memory_allocated_mib	exit_code	command_text	env_overrides_json	run_dir
20260408-011311	full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed9001	stability_v5	Current public winner AAAASASSS rank12 should remain clearly ahead across additional Blackwell reruns.	pending	full_baseline_517steps_blackwell_seed2027_top2blocks_plus_block6attn_fp16	1.7606354	15997493	full	9001	AAAASASSS	s4d	32768	700	0.0	1.6881932	2.8504435	149921	11188663	11246419	57756	272929	389.9	428.80703711509705	1809	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "700", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed9001", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "9001", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\stability_v5\20260408-011311_full_anchor_s4d_aaaasasss_rank12_corefp16_700steps_blackwell_seed9001
20260408-012030	full_baseline_517steps_blackwell_seed4242_top2blocks_plus_block6attn_fp16	control_stability_v5	The strongest legal all-attention control should stay in the same range across additional Blackwell seeds.	pending		None	None	full	4242	AAAAAAAAA	s4d	32768	517	0.0	1.75942525	2.97071584	228119	15924810	15982566	57756	193842	387.68	434.1265435218811	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "517", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_517steps_blackwell_seed4242_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "4242", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_stability_v5\20260408-012030_full_baseline_517steps_blackwell_seed4242_top2blocks_plus_block6attn_fp16
20260408-012756	full_baseline_517steps_blackwell_seed9001_top2blocks_plus_block6attn_fp16	control_stability_v5	The strongest legal all-attention control should stay in the same range across additional Blackwell seeds.	pending		None	None	full	9001	AAAAAAAAA	s4d	32768	517	0.0	1.76777743	2.98481814	233966	15939539	15997295	57756	204312	408.62	452.4300220012665	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.,blocks.6.attn", "ITERATIONS": "517", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_517steps_blackwell_seed9001_top2blocks_plus_block6attn_fp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "9001", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_stability_v5\20260408-012756_full_baseline_517steps_blackwell_seed9001_top2blocks_plus_block6attn_fp16
20260408-013540	full_baseline_600steps_blackwell_seed2027_top2blocksfp16	control_frontier_v5	A cheaper legal all-attention export policy may use extra training wallclock to become a stronger reviewer-defensible control.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	600	0.0	1.70809237	2.88404241	230395	15371759	15429515	57756	263071	438.45	499.4137177467346	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "600", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_600steps_blackwell_seed2027_top2blocksfp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v5\20260408-013540_full_baseline_600steps_blackwell_seed2027_top2blocksfp16
20260408-014433	full_baseline_700steps_blackwell_seed2027_top2blocksfp16	control_frontier_v5	If the cheaper legal all-attention export stays under the byte cap, further Blackwell training may become the true strongest legal control.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	700	0.0	1.66501659	2.81131077	227261	15806760	15864516	57756	322977	461.4	556.245801448822	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "700", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_700steps_blackwell_seed2027_top2blocksfp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v5\20260408-014433_full_baseline_700steps_blackwell_seed2027_top2blocksfp16
20260408-015426	full_anchor_s4d_aaaasasss_rank12_corefp16_900steps_blackwell_seed2027	scale_ssm_v5	Scaling the current 5A/4S winner further on Blackwell should recover a meaningful edge over the refreshed strongest legal all-attention control.	pending	full_baseline_700steps_blackwell_seed2027_top2blocksfp16	1.66501659	15864516	full	2027	AAAASASSS	s4d	32768	900	0.0	1.62978755	2.75182801	145149	12123782	12181538	57756	346450	384.94	496.96357774734497	1809	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "900", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_corefp16_900steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\scale_ssm_v5\20260408-015426_full_anchor_s4d_aaaasasss_rank12_corefp16_900steps_blackwell_seed2027
20260408-020314	full_anchor_s4d_aaaasasss_rank16_corefp16_900steps_blackwell_seed2027	ssm_headroom_v5	Spending more of the remaining legal byte budget on SSM rank should improve the scaled 5A/4S hybrid without collapsing its identity.	pending	full_baseline_700steps_blackwell_seed2027_top2blocksfp16	1.66501659	15864516	full	2027	AAAASASSS	s4d	32768	900	0.0	1.6306908	2.75335312	151590	12187586	12245342	57756	333764	370.85	491.0487186908722	1809	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "900", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank16_corefp16_900steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "64", "SSM_RANK": "16", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\ssm_headroom_v5\20260408-020314_full_anchor_s4d_aaaasasss_rank16_corefp16_900steps_blackwell_seed2027
20260408-021150	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_900steps_blackwell_seed2027	ssm_headroom_v5	A longer S4D kernel may use the remaining legal headroom more effectively than extra rank on the scaled 5A/4S hybrid.	pending	full_baseline_700steps_blackwell_seed2027_top2blocksfp16	1.66501659	15864516	full	2027	AAAASASSS	s4d	32768	900	0.0	1.62958731	2.75148992	150946	12125811	12183567	57756	393155	436.84	550.4724535942078	1811	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "900", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_900steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\ssm_headroom_v5\20260408-021150_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_900steps_blackwell_seed2027
20260408-022134	full_baseline_800steps_blackwell_seed2027_top2blocksfp16	control_frontier_v5	The cheaper legal all-attention export may still have room to improve further before it reaches its own practical or legal boundary.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	800	0.0	1.62477053	2.74335699	237867	16159375	16217131	57756	385470	481.84	629.3059163093567	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "800", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_800steps_blackwell_seed2027_top2blocksfp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v5\20260408-022134_full_baseline_800steps_blackwell_seed2027_top2blocksfp16
20260408-023237	full_baseline_740steps_blackwell_seed2027_top2blocksfp16	control_frontier_v5	The strongest legal all-attention control may sit near the legal byte boundary between the 700-step legal point and the 800-step illegal point.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	740	0.0	1.6580749	2.79959001	231955	15964050	16021806	57756	338240	457.08	576.0625278949738	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "740", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_740steps_blackwell_seed2027_top2blocksfp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v5\20260408-023237_full_baseline_740steps_blackwell_seed2027_top2blocksfp16
20260408-024230	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	control_frontier_v5	The strongest legal all-attention control likely sits just below the 740-step byte-cap boundary for the cheaper top2blocks fp16 export.	pending		None	None	full	2027	AAAAAAAAA	s4d	32768	730	0.0	1.65376228	2.79230833	233089	15921706	15979462	57756	293093	407.07	535.7535402774811	2621	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "tok_emb,blocks.7.,blocks.8.", "ITERATIONS": "730", "MAX_WALLCLOCK_SECONDS": "0.0", "RUN_ID": "full_baseline_730steps_blackwell_seed2027_top2blocksfp16", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\control_frontier_v5\20260408-024230_full_baseline_730steps_blackwell_seed2027_top2blocksfp16
20260408-025151	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_1000steps_blackwell_seed2027	scale_ssm_v5	Converting more Blackwell wallclock into the best current hybrid tail should widen the gap against the sharpened 730-step legal all-attention control.	pending	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	1.65376228	15979462	full	2027	AAAASASSS	s4d	32768	1000	0.0	1.62386862	2.74183414	152145	12490473	12548229	57756	422453	422.45	580.6706109046936	1811	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "1000", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_1000steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\scale_ssm_v5\20260408-025151_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_1000steps_blackwell_seed2027
20260408-030155	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed2027	transfer_v5	SmearGate may compose cleanly with the scaled 5A/4S hybrid by improving token-to-state handoff without introducing any adaptive behavior.	pending	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	1.65376228	15979462	full	2027	AAAASASSS	s4d	32768	1000	0.0	1.61118819	2.72042376	153401	12485082	12542838	57756	430336	430.34	589.6030316352844	1818	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "1000", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed2027", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "2027", "SMEAR_ENABLED": "1", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\transfer_v5\20260408-030155_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed2027
20260408-031212	full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed1337	transfer_v5	The promoted fixed-predictor smear transfer should remain clearly ahead of the strongest legal all-attention control across another Blackwell seed.	pending	full_baseline_730steps_blackwell_seed2027_top2blocksfp16	1.65376228	15979462	full	1337	AAAASASSS	s4d	32768	1000	0.0	1.61088286	2.71990824	152981	12496131	12553887	57756	420594	420.59	579.3828783035278	1818	0	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf\.venv\Scripts\python.exe C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\train_gpt.py	{"BLOCK_LAYOUT": "AAAASASSS", "CUDA_VISIBLE_DEVICES": "1", "DATA_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\datasets\\fineweb10B_sp1024", "ENABLE_TORCH_COMPILE": "0", "FINAL_PREQUANT_EVAL": "0", "INT8_FORCE_FLOAT_NAME_PATTERNS": "ssm_coeff,ssm_log_decay,ssm_d", "ITERATIONS": "1000", "MAX_WALLCLOCK_SECONDS": "0.0", "PARALLEL_ATTN_BIAS_INIT": "1.5", "RUN_ID": "full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed1337", "SAVE_RAW_MODEL": "0", "SDP_BACKEND": "math", "SEED": "1337", "SMEAR_ENABLED": "1", "SSM_CORE": "s4d", "SSM_KERNEL_SIZE": "96", "SSM_RANK": "12", "TOKENIZER_PATH": "C:\\Users\\GreQ\\.codex_playground\\OpenAIGolf\\parameter-golf\\data\\tokenizers\\fineweb_1024_bpe.model", "TRAIN_BATCH_TOKENS": "32768", "TRAIN_LOG_EVERY": "20", "TRAIN_SEQ_LEN": "1024", "VAL_BATCH_SIZE": "262144"}	C:\Users\GreQ\.codex_playground\OpenAIGolf\parameter-golf-ssm-hybrid-research-scale\experiments\state_space_hybrid\runs\transfer_v5\20260408-031212_full_anchor_s4d_aaaasasss_rank12_k96_corefp16_smear_1000steps_blackwell_seed1337
